priority,NCommentT,NActor,meanCommentSize,ticketCleanedBodyLen,nticketsByCreatorOpen,nClosedticketsByCreatorOpen,nCommentsByCreator,NCommentByActorsT,NticketsCreatedInProject,NticketsCreatedInProjectT,NticketsCreatedInProjectClosed,NticketsCreatedInProjectClosedT,NActivityInProject,NActivityInProjectT,chainLength,longTimeHold,lateTriageDays,InitialActivityCount,InitialActionCount,recentActionCount,recentActivityCount,activitysequence,projectCoverage
0,3,4,6.333333,117,7,7,16,614,15,2,15,2,403,46,0,0,3,1.000000,0.000000,0.400000,3.600000,0.132181,0.188180
2,1,4,32.000000,66,3,3,1,1,19,2,19,2,461,49,4,1,0,0.727273,0.045455,0.000000,0.545455,0.051687,0.004290
1,0,4,0.000000,128,0,0,0,15,34,2,34,2,1095,69,1,0,0,0.400000,0.000000,0.000000,0.133333,0.510851,0.038441
0,12,8,71.833333,36,0,0,0,0,54,12,54,12,1683,322,0,0,0,3.800000,0.600000,1.200000,3.200000,0.314513,0.206311
2,0,2,0.000000,105,66,65,91,13,17,6,17,6,349,109,0,0,0,0.136364,0.000000,0.000000,0.000000,0.326771,0.032823
1,5,8,16.000000,83,3,3,0,0,119,20,119,20,3767,653,0,0,3,0.800000,0.133333,0.066667,0.666667,0.112050,0.107085
1,1,2,8.000000,154,9,9,28,120,73,9,73,9,2142,309,0,0,0,0.200000,0.000000,0.000000,0.066667,0.761338,0.357736
1,2,4,12.000000,280,23,23,0,0,56,9,56,9,1523,260,0,0,14,0.200000,0.000000,0.000000,0.866667,0.920318,0.235612
0,2,3,8.500000,81,0,0,56,11,14,1,14,1,512,29,0,0,0,1.400000,0.000000,0.400000,2.000000,0.110508,0.182769
0,1,5,8.000000,94,1,1,0,0,9,0,9,0,172,0,0,0,5,0.600000,0.000000,0.000000,1.400000,0.235413,0.197846
1,0,3,0.000000,10,0,0,0,0,1,1,1,1,62,62,0,0,0,1.200000,0.066667,0.000000,0.066667,0.693410,0.104024
1,3,6,39.000000,75,3,3,0,0,2,0,2,0,34,0,0,0,18,1.133333,0.066667,0.066667,0.600000,0.041309,0.076148
0,8,6,23.750000,120,0,0,0,0,12,3,12,3,405,69,1,1,0,2.600000,0.000000,0.600000,3.400000,0.146668,0.029298
1,10,5,30.900000,211,0,0,0,68,8,2,8,2,272,37,0,0,0,0.800000,0.000000,0.066667,1.133333,0.112872,0.104977
1,22,6,38.136364,332,0,0,12,8,32,4,32,4,1291,187,0,0,0,2.400000,0.266667,0.400000,1.866667,0.035909,0.108369
1,0,2,0.000000,42,0,0,0,0,101,6,100,6,3177,162,0,0,0,0.333333,0.133333,0.000000,0.000000,0.353315,0.182769
1,2,8,37.500000,208,1,1,1,93,5,3,5,3,171,113,2,1,38,0.733333,0.200000,0.000000,0.666667,0.545112,0.481138
2,4,7,35.000000,160,1,1,7,0,32,3,32,3,974,69,0,0,0,0.818182,0.045455,0.000000,0.363636,0.105414,0.206311
1,8,10,17.125000,104,0,0,0,0,9,0,9,0,365,0,3,1,0,0.866667,0.000000,0.066667,1.000000,0.306436,0.891107
0,5,7,36.800000,162,1,1,15,0,2,1,2,1,79,22,0,0,0,3.800000,2.000000,0.000000,1.600000,0.282847,0.231633
1,6,6,29.833333,221,6,5,37,66,54,19,54,19,1634,554,2,1,4,0.800000,0.000000,0.066667,0.800000,0.108445,0.155131
1,2,6,37.500000,302,8,8,0,0,2,0,2,0,78,0,2,0,0,0.733333,0.000000,0.000000,0.200000,0.045364,0.004134
1,1,4,115.000000,101,4,4,18,565,44,3,44,3,1486,82,0,0,2,0.200000,0.000000,0.000000,0.266667,0.680007,0.098393
0,0,0,0.000000,11,0,0,0,0,1,0,1,0,13,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.242054
2,2,3,9.000000,18,0,0,0,0,2,0,2,0,92,0,0,0,0,0.681818,0.000000,0.000000,0.227273,0.351806,0.004248
1,0,1,0.000000,139,9,9,19,416,2,0,2,0,34,0,0,0,0,0.066667,0.000000,0.000000,0.000000,0.947678,0.409630
2,2,3,28.000000,42,0,0,0,0,1,0,1,0,22,0,0,0,0,0.318182,0.045455,0.000000,0.090909,0.752415,0.105509
1,1,2,17.000000,143,0,0,12,8,2,1,2,1,44,21,0,0,6,0.800000,0.000000,0.066667,0.400000,0.891454,0.010135
1,0,3,0.000000,181,7,7,22,81,79,8,79,8,2274,251,1,0,0,0.333333,0.000000,0.000000,0.066667,0.912988,0.071563
0,4,4,17.750000,46,0,0,0,178,330,39,330,39,8315,993,0,0,0,3.200000,0.800000,0.600000,1.200000,0.498150,0.235612
1,1,5,53.000000,115,69,68,364,39,82,10,82,10,2374,306,0,0,0,0.933333,0.333333,0.000000,0.066667,0.043176,0.038925
1,5,8,17.600000,105,73,72,0,0,2,0,2,0,87,0,2,0,22,1.133333,0.000000,0.000000,0.333333,0.055733,0.005811
1,7,4,48.285714,192,3,3,17,52,3,0,3,0,46,0,0,0,0,0.600000,0.000000,0.066667,0.933333,0.054333,0.004129
1,0,5,0.000000,96,13,13,0,0,23,3,21,2,678,79,0,0,0,0.733333,0.000000,0.000000,0.066667,0.627829,0.130892
1,0,3,0.000000,53,1,1,30,24,13,2,12,1,503,50,0,0,0,0.400000,0.133333,0.000000,0.000000,0.050912,0.130892
1,2,6,19.000000,282,3,0,3,0,5,1,5,1,152,16,1,0,35,0.733333,0.000000,0.133333,0.866667,0.069393,0.414304
2,6,5,17.833333,65,0,0,65,11,14,2,14,2,338,76,0,0,0,0.954545,0.136364,0.045455,0.636364,0.054772,0.008016
0,0,3,0.000000,51,14,11,174,27,6,2,6,2,180,89,0,0,0,2.200000,0.400000,0.000000,0.200000,0.090889,0.217938
1,6,2,20.833333,101,0,0,0,0,7,0,7,0,206,0,0,0,0,0.533333,0.000000,0.066667,0.733333,0.052824,0.006848
0,0,1,0.000000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000,0.000000,0.000000,0.000000,0.884580,0.154911
2,19,14,29.684211,128,14,14,0,0,4,3,4,3,114,69,6,0,2,1.818182,0.454545,0.000000,0.909091,0.099559,0.010079
2,2,4,13.000000,24,1,1,57,0,16,4,16,4,569,154,1,0,4,0.454545,0.000000,0.045455,0.545455,0.050737,0.063132
1,1,5,20.000000,124,104,99,447,66,49,17,49,17,1222,360,3,0,0,1.066667,0.000000,0.000000,0.066667,0.676144,0.013595
0,1,4,31.000000,177,9,9,19,383,10,7,10,7,218,172,0,0,3,0.600000,0.000000,0.000000,0.800000,0.896807,0.204651
1,0,4,0.000000,194,12,12,68,52,60,6,60,6,1901,204,0,0,0,0.933333,0.000000,0.000000,0.333333,0.036865,0.098393
1,1,5,9.000000,280,0,0,0,68,0,0,0,0,0,0,1,0,18,0.533333,0.066667,0.000000,0.133333,0.674277,0.970617
0,3,8,19.000000,49,7,7,0,0,334,44,334,44,8437,1113,0,0,0,2.800000,0.000000,0.200000,1.200000,0.439211,0.235612
1,2,7,21.000000,136,1,1,7,43,118,16,118,16,3685,537,0,0,0,0.800000,0.266667,0.000000,0.266667,0.065353,0.182769
1,0,1,0.000000,75,17,16,0,0,0,0,0,0,0,0,0,0,0,0.066667,0.000000,0.000000,0.000000,0.040333,0.016324
1,0,2,0.000000,388,8,8,0,0,12,0,12,0,367,0,0,0,0,0.133333,0.000000,0.000000,0.000000,0.936306,0.299339
1,1,4,115.000000,100,2,2,0,0,60,7,60,7,1611,170,0,0,0,1.333333,0.133333,0.000000,0.266667,0.045652,0.182769
2,1,4,14.000000,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500000,0.000000,0.045455,0.500000,0.069181,0.098064
0,2,7,23.500000,62,0,0,45,9,27,8,27,8,963,215,3,1,0,2.000000,0.200000,0.200000,1.400000,0.394540,0.970411
1,3,3,15.666667,100,7,7,16,513,19,4,19,4,531,100,1,1,9,0.333333,0.000000,0.266667,1.066667,0.044030,0.080102
1,1,3,289.000000,66,0,0,0,0,2,0,2,0,45,0,0,0,0,0.600000,0.000000,0.000000,0.066667,0.335015,0.035812
2,4,6,20.250000,168,37,36,73,59,1,0,1,0,27,0,3,0,0,0.909091,0.136364,0.045455,0.181818,0.099049,0.004391
0,7,5,12.428571,741,0,0,0,0,32,16,32,16,1122,576,0,0,0,2.400000,0.000000,0.200000,3.000000,0.102406,0.108369
1,3,5,14.000000,53,1,1,3,38,11,5,11,5,395,212,0,0,0,0.733333,0.000000,0.133333,0.866667,0.043632,0.098930
1,0,1,0.000000,64,1,1,0,0,1,1,1,1,36,36,0,0,0,0.133333,0.000000,0.000000,0.066667,0.892429,0.012675
1,3,3,11.333333,96,11,10,0,0,99,18,96,17,3101,508,0,0,4,0.600000,0.000000,0.066667,0.600000,0.655587,0.182769
0,7,8,77.571429,199,0,0,0,0,87,15,87,15,2713,369,0,0,0,4.000000,0.800000,0.600000,1.800000,0.225285,0.107085
1,14,6,33.500000,126,2,2,95,99,3,0,3,0,116,0,2,0,0,2.200000,0.400000,0.000000,0.933333,0.255614,0.009279
0,3,4,47.000000,56,0,0,0,0,2,1,2,1,46,14,0,0,0,3.200000,1.200000,0.400000,0.600000,0.094115,0.004500
1,1,3,11.000000,257,12,12,74,74,64,6,64,6,2037,184,0,0,0,0.400000,0.066667,0.000000,0.666667,0.130284,0.098393
2,8,7,25.125000,163,0,0,0,0,0,0,0,0,0,0,1,0,0,0.636364,0.000000,0.045455,0.636364,0.363669,0.222843
0,11,5,22.000000,119,0,0,0,0,47,45,47,45,1242,1105,0,0,0,6.800000,1.200000,1.600000,5.000000,0.102198,0.100638
2,2,4,92.000000,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0.409091,0.000000,0.000000,0.090909,0.432033,0.004281
0,1,4,17.000000,306,0,0,0,0,1,0,1,0,22,0,0,0,0,2.400000,0.200000,0.200000,1.400000,0.100431,0.004129
2,0,2,0.000000,90,103,100,448,122,21,1,21,1,552,34,0,0,0,0.227273,0.000000,0.000000,0.000000,0.076279,0.130892
0,5,5,272.800000,90,0,0,0,11,1,0,1,0,12,0,1,0,0,2.800000,0.400000,0.000000,1.200000,0.503520,0.004130
0,0,3,0.000000,112,1,1,31,0,8,0,8,0,267,0,0,0,0,0.800000,0.000000,0.000000,0.000000,0.856586,0.231633
1,6,6,13.833333,96,105,102,404,17,75,13,75,13,2266,366,0,0,0,1.066667,0.066667,0.066667,0.400000,0.284107,0.206311
1,4,4,26.750000,70,0,0,4,7,54,1,54,1,1782,18,0,0,10,1.133333,0.333333,0.266667,0.266667,0.360468,0.098393
1,2,5,69.000000,134,74,73,0,0,56,9,56,9,1706,310,0,0,40,0.600000,0.133333,0.000000,0.266667,0.037568,0.357736
0,5,5,14.400000,50,4,4,0,0,230,61,230,61,5648,1566,0,0,0,1.000000,0.000000,0.000000,1.000000,0.914836,0.235612
1,8,11,31.000000,128,0,0,0,0,33,2,33,2,1071,62,2,1,0,1.400000,0.133333,0.200000,1.000000,0.043956,0.208549
1,6,4,29.000000,166,0,0,28,12,84,18,84,18,2331,462,0,0,0,0.933333,0.000000,0.000000,0.400000,0.034137,0.038925
0,0,3,0.000000,289,8,8,0,0,14,1,14,1,423,38,0,0,0,0.400000,0.000000,0.000000,1.400000,0.781930,0.104977
0,3,4,43.333333,18,0,0,0,0,1,0,1,0,13,0,0,0,0,1.600000,0.400000,0.200000,1.600000,0.608422,0.004129
0,0,0,0.000000,53,0,0,0,0,22,1,21,1,1077,24,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.108369
2,9,5,32.222222,97,4,4,0,0,2,0,2,0,59,0,3,0,0,0.954545,0.000000,0.000000,0.409091,0.324093,0.788013
2,13,14,154.692308,155,0,0,0,0,47,7,47,7,1604,231,2,0,3,2.500000,0.500000,0.136364,1.227273,0.050251,0.006398
1,12,4,22.250000,114,0,0,0,0,114,26,114,26,3180,566,0,0,0,1.066667,0.133333,0.200000,1.200000,0.040177,0.235612
2,20,9,28.400000,82,0,0,0,0,5,0,5,0,131,0,3,0,0,1.590909,0.090909,0.045455,1.045455,0.268851,0.970612
1,13,14,25.384615,56,9,7,0,0,8,1,8,1,243,66,4,0,0,2.066667,0.200000,0.200000,1.933333,0.219518,0.934344
2,13,8,47.307692,189,1,1,97,10,4,0,4,0,154,0,0,0,0,1.045455,0.090909,0.227273,0.863636,0.053082,0.108369
0,0,0,0.000000,89,36,35,72,15,71,38,71,38,1642,888,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
0,4,4,15.750000,145,0,0,0,0,2,0,2,0,27,0,1,0,0,2.200000,0.000000,0.000000,1.000000,0.778692,0.961806
1,1,4,18.000000,122,0,0,3,34,117,17,117,17,3893,652,0,0,0,0.800000,0.266667,0.066667,0.333333,0.039101,0.182769
0,1,5,9.000000,192,0,0,0,18,2,2,2,2,83,83,1,1,0,0.600000,0.000000,0.000000,0.600000,0.480683,0.135441
0,1,4,28.000000,156,8,8,24,576,8,3,8,3,377,152,1,0,4,2.800000,0.000000,0.000000,0.800000,0.567298,0.495007
1,4,7,109.250000,54,1,1,5,17,29,4,29,4,955,100,1,1,0,1.000000,0.200000,0.000000,0.400000,0.037497,0.060341
1,20,8,101.100000,107,0,0,0,0,10,2,10,2,254,62,0,0,0,2.333333,0.800000,0.066667,1.733333,0.029588,0.299121
1,2,7,23.500000,85,82,80,319,36,21,6,21,6,566,201,2,0,0,1.066667,0.133333,0.000000,0.133333,0.630162,0.127198
2,6,6,37.166667,127,0,0,0,0,0,0,0,0,0,0,0,0,34,1.681818,0.454545,0.045455,0.590909,0.051199,0.004215
2,8,10,56.375000,811,2,2,0,2,3,0,3,0,179,0,2,0,0,1.818182,0.181818,0.000000,0.636364,0.319122,0.012773
0,3,5,10.000000,187,0,0,0,44,9,9,9,9,201,201,0,0,0,2.200000,0.600000,0.000000,0.600000,0.271251,0.235612
1,5,8,22.800000,178,0,0,0,68,0,0,0,0,0,0,1,1,0,0.800000,0.066667,0.000000,0.400000,0.623534,0.482469
0,0,3,0.000000,206,9,9,25,18,4,1,4,1,60,14,0,0,13,0.200000,0.000000,0.000000,0.600000,0.912594,0.204651
0,0,4,0.000000,223,9,9,25,106,28,9,28,9,772,262,0,0,0,0.600000,0.000000,0.000000,0.400000,0.100492,0.182769
1,4,7,18.000000,238,1,1,1,93,2,0,2,0,53,0,2,1,39,0.733333,0.066667,0.066667,1.000000,0.039468,0.442731
1,4,3,19.000000,114,2,2,0,0,20,3,20,3,562,100,0,0,0,1.133333,0.200000,0.266667,0.866667,0.547706,0.004544
0,8,6,12.125000,66,2,0,0,0,15,0,15,0,379,0,3,0,0,7.600000,0.600000,0.600000,3.400000,0.246055,0.004690
1,4,9,28.500000,82,4,3,0,0,6,1,6,1,280,45,3,0,3,1.666667,0.133333,0.000000,0.600000,0.032840,0.005919
0,10,10,15.000000,185,0,0,0,18,4,1,4,1,214,24,0,0,0,4.600000,1.000000,0.800000,6.400000,0.133910,0.108369
1,2,4,18.500000,22,1,1,13,4,37,4,37,4,1047,114,0,0,0,0.666667,0.000000,0.000000,0.466667,0.038227,0.104977
0,0,2,0.000000,30,1,1,2,15,15,6,15,6,343,130,0,0,0,0.400000,0.200000,0.000000,0.200000,0.900704,0.038976
1,6,5,162.000000,236,3,3,3,3,6,0,6,0,167,0,3,1,0,1.400000,0.000000,0.000000,0.533333,0.036946,0.004128
2,0,4,0.000000,227,0,0,19,2,20,1,20,1,476,42,0,0,0,0.363636,0.000000,0.000000,0.181818,0.068763,0.004836
0,0,5,0.000000,290,9,9,25,50,41,15,41,15,1339,468,0,0,0,1.200000,0.000000,0.000000,0.200000,0.190085,0.107085
0,2,4,17.500000,261,20,20,0,0,140,23,140,23,3347,652,2,1,0,1.200000,0.000000,0.000000,1.000000,0.855193,0.049914
2,3,7,24.000000,132,11,11,0,0,21,1,21,1,790,20,1,1,0,0.590909,0.000000,0.090909,0.727273,0.073316,0.046819
1,1,5,8.000000,51,0,0,0,0,9,4,9,4,375,186,1,0,0,0.533333,0.000000,0.000000,0.066667,0.322608,0.381510
2,15,6,35.266667,60,0,0,11,6,76,7,76,7,2171,288,0,0,0,1.090909,0.181818,0.409091,0.954545,0.289578,0.038925
2,1,4,47.000000,108,6,6,0,0,0,0,0,0,0,0,1,0,0,0.454545,0.045455,0.000000,0.045455,0.096561,0.004128
0,4,6,11.750000,148,0,0,0,3,4,2,4,2,75,32,0,0,0,2.200000,0.000000,0.200000,2.400000,0.728013,0.133397
1,3,4,5.666667,45,12,12,191,331,48,2,48,2,1534,62,0,0,13,0.333333,0.000000,0.133333,1.000000,0.037361,0.104977
1,12,8,31.416667,158,2,2,9,33,56,8,56,8,1502,253,0,0,0,1.600000,0.266667,0.200000,1.200000,0.482772,0.235612
1,7,9,12.714286,39,0,0,0,0,75,14,75,14,2266,380,1,1,0,0.933333,0.266667,0.200000,0.866667,0.270855,0.357923
1,0,7,0.000000,222,0,0,0,68,5,3,5,3,181,128,0,0,0,0.933333,0.066667,0.000000,0.133333,0.089463,0.108369
0,0,3,0.000000,71,1,1,18,13,1,0,1,0,44,0,0,0,2,1.000000,0.000000,0.200000,1.600000,0.126372,0.029827
0,3,5,27.000000,629,0,0,0,0,30,7,30,7,1069,296,0,0,0,1.600000,0.200000,0.200000,1.800000,0.124310,0.107085
0,1,4,73.000000,73,8,6,0,0,88,8,88,8,2780,260,1,0,0,4.200000,0.800000,0.400000,1.200000,0.088664,0.352812
2,4,4,12.000000,45,0,0,0,0,44,13,44,13,1566,617,0,0,2,0.500000,0.000000,0.000000,0.181818,0.060173,0.182769
1,0,2,0.000000,159,7,7,0,0,12,2,12,2,426,40,1,0,0,0.333333,0.000000,0.000000,0.000000,0.881787,0.461953
0,1,5,15.000000,123,9,9,25,106,11,9,11,9,387,308,0,0,0,1.600000,0.000000,0.400000,1.800000,0.161925,0.171128
1,7,4,17.714286,95,2,2,9,13,25,2,24,1,702,39,0,0,4,0.800000,0.066667,0.066667,0.933333,0.672063,0.004544
0,2,4,71.500000,82,1,1,7,0,2,1,2,1,82,62,0,0,0,2.800000,0.400000,0.000000,0.600000,0.132313,0.192233
1,1,3,15.000000,255,0,0,0,1,5,1,5,1,190,33,1,0,0,0.400000,0.000000,0.000000,0.066667,0.790059,0.466905
1,0,4,0.000000,57,0,0,0,0,89,14,89,14,2880,491,0,0,9,0.600000,0.000000,0.000000,0.066667,0.036448,0.357736
0,1,5,115.000000,51,0,0,12,0,10,2,10,2,318,90,0,0,2,0.600000,0.000000,0.000000,0.800000,0.801744,0.327198
0,4,4,17.000000,164,0,0,25,20,1,0,1,0,29,0,0,0,0,1.400000,0.000000,0.000000,0.800000,0.853703,0.299121
2,2,7,6.500000,230,0,0,0,0,4,2,3,1,130,49,1,1,24,0.409091,0.000000,0.045455,0.545455,0.067187,0.446765
1,6,7,17.000000,101,0,0,0,6,5,0,5,0,137,0,0,0,0,0.800000,0.000000,0.133333,0.600000,0.112824,0.006848
1,3,3,9.000000,153,3,3,0,0,5,0,5,0,158,0,0,0,0,0.400000,0.000000,0.000000,0.200000,0.716880,0.030623
2,15,8,75.333333,209,74,74,134,32,7,1,7,1,195,35,1,0,0,1.681818,0.590909,0.090909,0.681818,0.055706,0.023619
0,3,4,17.000000,163,9,9,19,391,5,2,4,2,152,59,0,0,0,0.800000,0.000000,0.000000,0.800000,0.909953,0.409630
0,2,4,382.000000,133,0,0,0,10,35,6,30,6,907,148,0,0,5,3.400000,1.800000,0.000000,0.600000,0.501922,0.448768
1,11,10,34.090909,65,2,2,9,15,27,2,27,2,786,29,2,1,0,1.333333,0.200000,0.133333,2.000000,0.035148,0.018356
1,2,4,28.500000,259,11,10,0,0,48,9,48,9,1507,291,0,0,12,0.400000,0.000000,0.066667,0.533333,0.041640,0.098393
1,5,5,27.200000,57,1,1,10,1,3,1,3,1,74,19,0,0,0,0.666667,0.000000,0.066667,0.733333,0.046383,0.004139
0,9,2,22.888889,38,18,15,170,41,0,0,0,0,0,0,1,0,0,3.400000,0.000000,0.200000,3.800000,0.097327,0.071972
0,0,3,0.000000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000,0.000000,0.200000,1.600000,0.848047,0.182883
1,1,3,36.000000,152,0,0,0,0,54,4,54,4,1353,84,0,0,0,0.200000,0.000000,0.400000,0.866667,0.056005,0.038976
0,9,8,26.444444,52,0,0,0,0,375,81,375,81,9693,2121,0,0,0,3.200000,0.400000,0.000000,1.800000,0.267755,0.235612
1,2,4,18.000000,50,11,11,125,66,113,19,113,19,3687,619,0,0,0,0.733333,0.066667,0.000000,0.200000,0.371956,0.182769
1,1,4,18.000000,69,1,1,38,64,81,7,81,7,2344,173,0,0,20,0.866667,0.066667,0.200000,1.200000,0.048687,0.357736
0,5,8,20.000000,158,1,1,9,30,67,12,67,12,2045,310,1,1,4,3.400000,0.400000,0.400000,2.200000,0.273152,0.038929
1,2,5,86.500000,34,0,0,0,0,30,7,30,7,868,194,0,0,6,0.400000,0.000000,0.000000,0.133333,0.855217,0.188180
0,5,3,51.400000,144,9,9,0,0,11,4,11,4,357,159,0,0,0,1.400000,0.000000,0.200000,1.200000,0.105525,0.188180
1,3,6,75.666667,110,3,3,0,0,10,0,10,0,224,0,2,0,0,1.400000,0.133333,0.000000,0.200000,0.405850,0.963024
0,5,5,20.200000,138,0,0,0,0,29,3,29,3,806,84,1,0,0,4.400000,0.200000,0.000000,1.000000,0.404885,0.004283
0,0,3,0.000000,216,9,9,25,58,17,2,17,2,406,49,1,0,0,0.800000,0.000000,0.000000,0.200000,0.862186,0.507196
0,0,6,0.000000,252,8,8,0,0,5,1,5,1,133,23,0,0,0,2.200000,0.000000,0.200000,1.400000,0.171797,0.130892
2,1,1,31.000000,123,1,1,25,0,3,0,3,0,64,0,0,0,62,0.181818,0.000000,0.045455,0.363636,0.204555,0.098064
1,21,10,30.904762,28,0,0,2,5,0,0,0,0,0,0,2,1,6,3.266667,0.733333,0.200000,1.666667,0.035266,0.501418
0,1,3,40.000000,224,12,11,19,5,28,23,28,23,642,526,0,0,0,1.400000,0.200000,0.000000,0.200000,0.856858,0.235612
1,0,4,0.000000,303,0,0,0,68,3,2,3,2,63,36,0,0,0,0.200000,0.066667,0.000000,0.066667,0.159249,0.130892
0,3,7,30.333333,87,0,0,0,0,73,18,73,18,2562,567,0,0,0,2.000000,0.600000,0.200000,0.800000,0.275256,0.107085
1,0,6,0.000000,64,0,0,0,0,6,0,6,0,148,0,0,0,0,0.733333,0.066667,0.066667,0.400000,0.115409,0.014166
0,0,2,0.000000,37,63,62,120,17,39,12,39,12,1013,322,0,0,0,0.800000,0.000000,0.000000,0.000000,0.184619,0.038976
0,0,2,0.000000,102,0,0,28,3,19,3,19,3,599,96,0,0,0,0.200000,0.000000,0.000000,0.200000,0.913166,0.357736
1,2,3,25.500000,90,3,3,2,0,8,1,8,1,156,13,0,0,11,0.466667,0.000000,0.000000,0.200000,0.389578,0.448768
0,3,4,99.333333,259,0,0,0,0,7,1,7,1,208,33,0,0,0,1.400000,0.200000,0.000000,1.400000,0.155199,0.011234
2,4,6,28.500000,116,17,17,67,61,2,2,2,2,52,52,2,0,0,1.090909,0.000000,0.000000,0.545455,0.051799,0.004675
1,0,3,0.000000,26,0,0,0,22,4,0,4,0,61,0,0,0,3,0.133333,0.000000,0.066667,0.333333,0.733697,0.065571
1,1,2,16.000000,53,3,3,0,0,17,6,17,6,495,182,1,0,0,0.466667,0.000000,0.000000,0.066667,0.054896,0.443922
0,3,5,18.333333,158,3,3,5,0,21,2,21,2,569,60,1,0,3,1.600000,0.000000,0.000000,2.000000,0.101513,0.208549
0,0,1,0.000000,44,70,69,112,44,11,1,11,1,356,42,1,0,0,0.600000,0.000000,0.000000,0.000000,0.889543,0.287903
1,2,4,32.000000,245,0,0,0,0,1,0,1,0,66,0,0,0,18,0.466667,0.000000,0.133333,0.933333,0.114121,0.416322
0,6,7,45.500000,71,1,1,0,0,11,3,11,3,337,109,1,1,4,2.200000,0.000000,0.600000,3.600000,0.345624,0.074392
1,22,11,32.772727,76,0,0,0,0,14,2,14,2,392,68,3,0,0,3.266667,0.333333,0.133333,1.933333,0.031239,0.016274
1,3,2,33.333333,94,0,0,0,0,0,0,0,0,0,0,0,0,11,0.400000,0.066667,0.066667,0.200000,0.049213,0.403671
0,1,2,16.000000,158,3,2,0,0,244,22,244,22,6636,683,1,1,0,0.600000,0.000000,0.000000,1.000000,0.890766,0.409768
0,0,2,0.000000,396,1,1,0,0,13,8,12,7,282,174,0,0,0,1.400000,0.000000,0.000000,0.200000,0.749541,0.242054
1,0,3,0.000000,272,8,8,0,0,34,21,34,21,671,409,0,0,0,0.066667,0.000000,0.000000,0.066667,0.373296,0.150463
0,0,2,0.000000,146,7,7,10,43,62,4,62,4,2202,148,0,0,0,0.800000,0.000000,0.000000,0.000000,0.913166,0.206311
1,6,7,78.333333,307,0,0,0,0,110,20,105,18,3316,524,0,0,0,1.533333,0.466667,0.066667,1.800000,0.420447,0.182769
1,7,9,27.000000,61,0,0,16,18,82,11,82,11,2643,307,1,1,0,0.733333,0.066667,0.266667,2.066667,0.111279,0.035964
2,1,4,115.000000,123,16,16,0,0,13,5,13,5,426,131,0,0,0,0.227273,0.090909,0.000000,0.272727,0.784650,0.357736
1,6,7,15.500000,84,0,0,15,3,24,5,24,5,751,126,3,1,0,0.933333,0.066667,0.133333,0.933333,0.042909,0.011412
1,4,4,20.000000,146,3,2,38,51,8,0,8,0,251,0,0,0,4,0.466667,0.066667,0.000000,0.266667,0.086471,0.327198
2,3,4,19.333333,50,0,0,0,0,52,11,52,11,1426,287,1,0,16,0.363636,0.000000,0.136364,0.500000,0.072855,0.077799
2,5,3,19.400000,340,0,0,0,0,1,0,1,0,40,0,0,0,31,0.590909,0.000000,0.045455,0.363636,0.052314,0.360528
2,0,1,0.000000,157,157,151,511,117,10,0,10,0,228,0,0,0,0,0.090909,0.000000,0.000000,0.000000,0.098057,0.133397
0,4,5,22.750000,19,0,0,0,0,371,77,371,77,9558,1974,1,1,0,1.600000,0.000000,0.400000,3.600000,0.601842,0.024000
1,3,6,19.333333,108,1,1,0,0,81,17,81,17,2277,486,1,0,11,0.800000,0.066667,0.066667,0.200000,0.672994,0.077799
1,0,1,0.000000,327,1,1,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.000000,0.000000,0.000000,0.689677,0.004307
0,2,5,40.500000,152,0,0,72,55,93,24,93,24,2660,577,0,0,0,1.600000,0.200000,0.000000,1.200000,0.133022,0.036582
1,2,4,36.000000,206,3,2,38,51,68,14,68,14,2014,381,0,0,19,0.200000,0.000000,0.066667,0.400000,0.109889,0.357736
1,1,7,22.000000,107,1,1,1,93,19,15,19,15,483,349,1,0,3,1.800000,0.066667,0.000000,0.133333,0.036073,0.061092
1,7,8,67.571429,73,18,17,0,0,77,9,77,9,2607,402,3,0,0,1.266667,0.266667,0.200000,0.933333,0.240693,0.004224
2,2,8,71.000000,50,0,0,0,0,7,1,7,1,194,35,0,0,65,0.454545,0.045455,0.000000,0.318182,0.257977,0.327198
0,7,6,48.000000,120,2,2,15,1,29,8,29,8,679,183,0,0,0,2.400000,0.000000,0.000000,2.000000,0.177043,0.038925
0,2,4,19.500000,110,4,4,39,29,1,0,1,0,16,0,0,0,0,1.600000,0.000000,0.000000,1.200000,0.759773,0.428000
1,1,4,14.000000,158,0,0,0,98,1,1,1,1,13,13,1,0,0,0.733333,0.266667,0.000000,0.066667,0.723510,0.052438
0,0,3,0.000000,36,0,0,0,14,1,1,1,1,17,17,0,0,2,1.400000,0.000000,0.200000,1.600000,0.196560,0.011222
0,7,5,15.857143,95,0,0,0,0,344,73,344,73,8833,1841,0,0,0,4.600000,1.000000,0.600000,2.400000,0.445340,0.235612
