parallel_changed_file_num,commit_num,file_added,file_removed,file_renamed,file_modified,file_copied,line_added,line_removed,developer_num,duration,commit_density,add_frequency,bug_frequency,change_frequency,delete_frequency,document_frequency,feature_frequency,fix_frequency,improve_frequency,refactor_frequency,remove_frequency,update_frequency,use_frequency,messages_min,messages_max,messages_mean,messages_median
0.000000,70.000000,-63.000000,-3.000000,0.000000,-161.000000,0.000000,-2333.000000,-407.000000,-1.000000,7867.000000,-9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,29.000000,66.000000,44.166667,43.000000
0.000000,9.000000,0.000000,0.000000,0.000000,-13.000000,0.000000,-93.000000,-20.000000,-6.000000,-36.000000,-3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,32.000000,32.000000
0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,3.000000,3.000000,1.000000,-1.000000,-209.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,65.000000,61.187500,65.000000
0.000000,14.000000,0.000000,0.000000,0.000000,74.000000,0.000000,2513.000000,1838.000000,-2.000000,-3.000000,-2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,18.000000,18.000000
0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,3.000000,3.000000,1.000000,-34.000000,-213.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.000000,46.000000,46.000000,46.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,19.000000,1.000000,-56.000000,-1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,1.000000,0.000000,1.000000,22.000000,62.000000,43.681818,41.500000
0.000000,27.000000,-2.000000,0.000000,0.000000,-31.000000,0.000000,-393.000000,-201.000000,-11.000000,2025.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,54.000000,39.000000,39.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,2.000000,1.000000,-151.000000,-7.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,1.000000,1.000000,1.000000,17.000000,91.000000,45.000000,46.000000
0.000000,1.000000,1.000000,0.000000,0.000000,6.000000,0.000000,29.000000,4.000000,1.000000,-103.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,53.000000,61.000000,57.000000,57.000000
1.000000,6.000000,0.000000,0.000000,0.000000,-13.000000,0.000000,-369.000000,-163.000000,-2.000000,26.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.000000,128.000000,128.000000,128.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,1.000000,1.000000,-253.000000,-171.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,58.000000,34.789474,30.000000
1.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,9.000000,3.000000,0.000000,-17.000000,-42.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.000000,48.000000,48.000000,48.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,-43.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,24.000000,49.000000,36.500000,36.500000
1.000000,5.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,57.000000,0.000000,-81.000000,1.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,1.000000,6.000000,1.000000,17.000000,255.000000,57.411765,38.000000
0.000000,3.000000,1.000000,0.000000,0.000000,-2.000000,0.000000,38.000000,-2.000000,-1.000000,-7.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,206.000000,270.000000,253.750000,269.500000
1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,2.000000,0.000000,-239.000000,-385.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000
16.000000,113.000000,22.000000,-31.000000,0.000000,56.000000,0.000000,1909.000000,-2880.000000,17.000000,-6209.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.000000,84.000000,84.000000,84.000000
0.000000,7.000000,-6.000000,0.000000,0.000000,-9.000000,0.000000,-270.000000,52.000000,-1.000000,62.000000,8.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,72.000000,49.400000,46.500000
0.000000,4.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,-2.000000,1.000000,-1.000000,7.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,0.000000,4.000000,3.000000,4.000000,12.000000,92.000000,41.652174,43.000000
0.000000,14.000000,0.000000,0.000000,0.000000,-16.000000,0.000000,-1605.000000,-1327.000000,-3.000000,941.000000,-8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,0.000000,6.000000,87.000000,36.500000,35.500000
1.000000,6.000000,0.000000,0.000000,0.000000,10.000000,0.000000,-108.000000,83.000000,-1.000000,0.000000,-18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.000000,67.000000,67.000000,67.000000
0.000000,27.000000,-8.000000,-4.000000,0.000000,-38.000000,0.000000,-856.000000,-627.000000,-6.000000,130.000000,-32.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,0.000000,4.000000,0.000000,18.000000,269.000000,70.000000,57.000000
0.000000,3.000000,0.000000,0.000000,0.000000,3.000000,0.000000,29.000000,5.000000,1.000000,-4.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.000000,34.000000,34.000000,34.000000
0.000000,13.000000,3.000000,0.000000,0.000000,17.000000,0.000000,255.000000,25.000000,1.000000,-3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,41.000000,41.000000,41.000000
2.000000,160.000000,-270.000000,0.000000,0.000000,-295.000000,0.000000,-30003.000000,-1195.000000,-6.000000,1168.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.000000,80.000000,45.904762,41.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,6.000000,6.000000,1.000000,-262.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,76.000000,76.000000,76.000000,76.000000
0.000000,4.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,-250.000000,-250.000000,-2.000000,0.000000,-862.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,45.000000,45.000000,45.000000,45.000000
0.000000,6.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,4.000000,10.000000,-1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,39.000000,45.000000,42.000000,42.000000
3.000000,74.000000,-7.000000,-5.000000,0.000000,-113.000000,0.000000,-705.000000,-458.000000,-14.000000,6431.000000,3.000000,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,3.000000,0.000000,4.000000,22.000000,71.000000,41.652174,40.000000
1.000000,8.000000,0.000000,0.000000,0.000000,-5.000000,0.000000,-20.000000,-28.000000,-2.000000,3145.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,29.000000,72.000000,47.500000,44.500000
0.000000,3.000000,0.000000,0.000000,0.000000,3.000000,0.000000,25.000000,1.000000,1.000000,-3.000000,-12.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.000000,101.000000,101.000000,101.000000
0.000000,101.000000,-176.000000,-32.000000,0.000000,-435.000000,0.000000,-22358.000000,-4702.000000,-14.000000,16.000000,-92.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,18.000000,38.000000,28.000000,28.000000
0.000000,16.000000,-2.000000,0.000000,0.000000,-71.000000,0.000000,-715.000000,-1112.000000,-3.000000,-5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.000000,53.000000,37.500000,38.000000
0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,-10.000000,6.000000,-1.000000,206.000000,-1.000000,6.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,28.000000,98.000000,57.411765,59.000000
0.000000,9.000000,-3.000000,0.000000,0.000000,-9.000000,0.000000,-57.000000,-11.000000,-3.000000,8.000000,7.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,80.000000,41.000000,33.500000
0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,28.000000,9.000000,2.000000,-39.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,1.000000,21.000000,302.000000,78.700000,61.000000
0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,11.000000,4.000000,1.000000,-7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,24.000000,76.000000,45.666667,39.500000
0.000000,4.000000,0.000000,0.000000,0.000000,19.000000,0.000000,309.000000,210.000000,2.000000,0.000000,-264.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,63.000000,41.652174,47.000000
0.000000,88.000000,-467.000000,-226.000000,0.000000,-1771.000000,0.000000,-74186.000000,-49852.000000,4.000000,-169.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,13.000000,90.000000,48.350000,48.500000
0.000000,44.000000,-13.000000,-5.000000,0.000000,-72.000000,0.000000,-1803.000000,-1419.000000,-6.000000,96.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,2.000000,0.000000,4.000000,132.000000,45.904762,42.000000
0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,13.000000,8.000000,1.000000,0.000000,-1.000000,2.000000,1.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,5.000000,1.000000,1.000000,23.000000,86.000000,43.681818,38.500000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,5.000000,0.000000,1.000000,-15.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,37.000000,37.000000,37.000000,37.000000
0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,3.000000,3.000000,1.000000,-2569.000000,-3.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,2.000000,26.000000,76.000000,54.055556,55.500000
0.000000,11.000000,12.000000,0.000000,0.000000,50.000000,0.000000,868.000000,340.000000,4.000000,-19.000000,3.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,15.000000,70.000000,41.652174,41.000000
0.000000,3.000000,0.000000,0.000000,0.000000,-10.000000,0.000000,-309.000000,-294.000000,0.000000,112.000000,-15.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,25.000000,77.000000,51.000000,56.000000
1.000000,14.000000,-9.000000,-3.000000,0.000000,-59.000000,0.000000,-912.000000,-503.000000,-3.000000,74.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,63.000000,172.000000,101.000000,68.000000
0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,3.000000,3.000000,1.000000,-790.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,30.000000,30.000000,30.000000,30.000000
0.000000,14.000000,1.000000,0.000000,0.000000,-572.000000,0.000000,-1284.000000,-586.000000,-2.000000,4.000000,-118.000000,3.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,5.000000,2.000000,27.000000,173.000000,57.411765,47.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-12.000000,-136.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,35.000000,118.000000,82.583333,83.500000
0.000000,9.000000,0.000000,0.000000,0.000000,-19.000000,0.000000,-242.000000,-93.000000,-3.000000,12.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,77.000000,57.411765,58.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,8.000000,0.000000,1.000000,-121.000000,-62.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,52.000000,33.400000,31.000000
0.000000,121.000000,-163.000000,-98.000000,0.000000,-534.000000,0.000000,-13918.000000,-19047.000000,-4.000000,12.000000,-1.000000,3.000000,0.000000,1.000000,1.000000,0.000000,0.000000,2.000000,1.000000,1.000000,2.000000,0.000000,1.000000,43.000000,260.000000,99.700000,85.500000
0.000000,2.000000,1.000000,0.000000,0.000000,1.000000,0.000000,63.000000,1.000000,1.000000,-27.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,0.000000,0.000000,32.000000,93.000000,54.727273,51.000000
0.000000,1.000000,2.000000,34.000000,0.000000,3.000000,0.000000,16.000000,276.000000,1.000000,-1.000000,-55.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,120.000000,120.000000,120.000000,120.000000
0.000000,19.000000,0.000000,0.000000,0.000000,-28.000000,0.000000,-176.000000,-103.000000,-9.000000,130.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,30.000000,30.000000,30.000000
0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,196.000000,123.000000,1.000000,-79.000000,182.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,101.000000,47.333333,46.000000
5.000000,39.000000,1.000000,2.000000,0.000000,-87.000000,0.000000,-1366.000000,-298.000000,-2.000000,-2.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.000000,37.000000,37.000000,37.000000
0.000000,3.000000,1.000000,0.000000,0.000000,-1.000000,0.000000,43.000000,17.000000,0.000000,211.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,1.000000,2.000000,0.000000,0.000000,22.000000,136.000000,63.071429,55.500000
1.000000,12.000000,0.000000,0.000000,0.000000,-19.000000,0.000000,-129.000000,-15.000000,-1.000000,765.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,17.000000,77.000000,38.714286,34.000000
1.000000,18.000000,6.000000,1.000000,0.000000,15.000000,0.000000,275.000000,209.000000,0.000000,0.000000,-45.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,1.000000,0.000000,1.000000,0.000000,19.000000,119.000000,58.187500,53.500000
0.000000,4.000000,1.000000,0.000000,0.000000,-1.000000,0.000000,2.000000,-1.000000,-1.000000,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,206.000000,270.000000,253.750000,269.500000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,-4.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,30.000000,63.000000,45.714286,45.000000
0.000000,3.000000,0.000000,0.000000,0.000000,3.000000,0.000000,18.000000,-2.000000,1.000000,3.000000,-15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.000000,67.000000,67.000000,67.000000
0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,214.000000,-7.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,22.000000,267.000000,84.818182,69.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,37.000000,43.000000,1.000000,-3.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,16.000000,64.000000,36.400000,34.000000
0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,18.000000,2.000000,1.000000,-8.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,75.000000,50.000000,39.000000
0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-1.000000,0.000000,-4.000000,-9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,53.000000,142.000000,86.666667,65.000000
1.000000,28.000000,-6.000000,2.000000,0.000000,-30.000000,0.000000,-338.000000,-38.000000,0.000000,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,21.000000,74.000000,46.500000,45.500000
0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000,1.000000,-167.000000,-19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,7.000000,192.000000,99.500000,99.500000
0.000000,23.000000,-13.000000,-13.000000,0.000000,-48.000000,0.000000,-3672.000000,-3571.000000,-2.000000,65.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,12.000000,35.000000,25.666667,30.000000
0.000000,5.000000,0.000000,0.000000,0.000000,-4.000000,0.000000,-52.000000,-5.000000,-1.000000,52.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.000000,51.000000,51.000000,51.000000
0.000000,9.000000,0.000000,0.000000,0.000000,-13.000000,0.000000,-125.000000,-8.000000,-3.000000,728.000000,9.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.000000,104.000000,64.750000,59.000000
0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-81.000000,-24.000000,0.000000,7.000000,-126.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,22.000000,105.000000,57.333333,45.000000
0.000000,19.000000,153.000000,21.000000,0.000000,199.000000,0.000000,12603.000000,3355.000000,1.000000,3.000000,-5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,68.000000,46.750000,52.500000
